id_cliente,produto,data_contratacao,status,canal_contratacao
458,pix_parcelado,2025-12-25,ativo,web
459,conta_digital_plus,2025-04-29,ativo,web
460,credito_pessoal,2025-02-10,ativo,agencia
462,consorcio_auto,2025-12-24,ativo,telemarketing
463,seguro_vida,2024-01-05,ativo,web
464,cheque_especial,2025-11-02,ativo,web
465,cartao_black,2024-02-21,ativo,agencia
466,pix_parcelado,2024-10-19,ativo,app
468,previdencia,2024-11-12,ativo,web
468,pix_parcelado,2024-11-18,ativo,app
468,cartao_platinum,2024-09-02,ativo,agencia
469,pix_parcelado,2024-01-27,ativo,app
469,seguro_viagem,2024-10-19,ativo,app
470,cartao_platinum,2024-08-11,ativo,app
470,uso_lastro_limite,2024-12-23,ativo,telemarketing
471,credito_pessoal,2025-10-11,ativo,app
472,consorcio_imovel,2024-09-26,ativo,agencia
474,investimento_cdb,2024-04-06,ativo,app
474,seguro_auto,2024-01-14,ativo,web
474,credito_consignado,2024-06-16,ativo,app
474,cartao_black,2024-06-12,ativo,agencia
477,conta_digital_plus,2025-10-02,ativo,app
477,consorcio_auto,2024-09-17,ativo,app
478,cartao_platinum,2024-06-04,ativo,app
479,cartao_platinum,2025-11-24,ativo,app
481,conta_digital_plus,2025-06-16,ativo,app
481,previdencia,2025-04-18,ativo,app
482,seguro_vida,2024-03-17,cancelado,telemarketing
482,conta_digital_plus,2024-10-30,ativo,agencia
482,cheque_especial,2024-08-05,vencido,telemarketing
483,credito_pessoal,2025-02-05,ativo,web
484,credito_pessoal,2025-04-17,ativo,app
485,credito_pessoal,2024-08-09,ativo,app
486,cartao_platinum,2025-03-19,ativo,app
486,investimento_cdb,2025-07-22,cancelado,app
488,credito_pessoal,2024-05-08,ativo,agencia
488,cheque_especial,2025-01-30,ativo,web
489,conta_digital_plus,2024-09-12,ativo,app
489,seguro_vida,2024-08-25,ativo,app
489,consorcio_imovel,2024-10-30,vencido,app
490,seguro_vida,2024-02-06,ativo,app
490,investimento_lci_lca,2025-04-02,ativo,agencia
493,conta_digital_plus,2024-11-19,ativo,app
494,credito_pessoal,2024-08-19,cancelado,agencia
495,credito_pessoal,2025-11-01,ativo,app
496,credito_pessoal,2024-06-02,ativo,telemarketing
496,pix_parcelado,2025-06-09,ativo,agencia
496,previdencia,2024-02-21,ativo,agencia
496,conta_digital_plus,2024-12-01,ativo,web
497,cheque_especial,2024-11-03,ativo,app
497,investimento_cdb,2024-01-10,ativo,telemarketing
498,pix_parcelado,2024-03-23,ativo,agencia
500,investimento_cdb,2024-03-24,vencido,app
500,uso_lastro_limite,2025-04-23,ativo,app
500,cartao_platinum,2025-06-02,ativo,telemarketing
501,consorcio_imovel,2024-10-06,cancelado,telemarketing
501,credito_pessoal,2024-09-02,cancelado,app
502,credito_consignado,2025-10-27,ativo,app
502,seguro_vida,2024-06-29,ativo,app
502,cheque_especial,2024-01-18,ativo,app
505,conta_digital_plus,2025-12-12,ativo,app
505,credito_pessoal,2025-09-01,ativo,app
506,conta_digital_plus,2025-12-05,ativo,agencia
507,seguro_residencial,2025-09-29,ativo,app
507,credito_pessoal,2024-07-25,ativo,app
507,tesouro_direto,2025-07-08,ativo,telemarketing
507,previdencia,2024-09-04,ativo,web
508,investimento_cdb,2025-05-30,ativo,app
508,seguro_residencial,2024-01-15,cancelado,agencia
508,conta_digital_plus,2025-05-14,ativo,app
513,investimento_lci_lca,2025-10-27,ativo,web
513,previdencia,2025-01-18,ativo,web
514,seguro_vida,2024-04-25,ativo,agencia
514,tesouro_direto,2025-06-11,ativo,web
518,consorcio_auto,2024-12-25,ativo,web
519,seguro_viagem,2025-11-23,ativo,agencia
520,consorcio_auto,2024-11-25,ativo,web
522,cheque_especial,2024-11-21,ativo,agencia
523,cheque_especial,2025-03-13,ativo,agencia
523,cartao_black,2025-11-17,ativo,web
524,cheque_especial,2024-01-01,ativo,app
524,credito_consignado,2025-09-24,ativo,agencia
526,credito_pessoal,2024-06-26,ativo,web
527,cheque_especial,2025-06-09,ativo,agencia
529,credito_pessoal,2024-03-19,ativo,web
530,previdencia,2024-06-17,ativo,app
530,credito_pessoal,2025-02-21,ativo,app
530,seguro_residencial,2024-12-13,ativo,app
531,investimento_lci_lca,2025-03-09,ativo,app
532,investimento_cdb,2025-04-07,ativo,app
532,cartao_platinum,2024-08-12,ativo,web
533,previdencia,2024-09-14,cancelado,app
535,conta_digital_plus,2024-12-11,ativo,app
536,previdencia,2025-03-17,ativo,app
537,seguro_vida,2024-05-31,ativo,telemarketing
537,cheque_especial,2024-09-17,cancelado,web
538,consorcio_auto,2025-12-05,ativo,web
538,conta_digital_plus,2024-06-07,vencido,app
538,seguro_vida,2024-01-22,ativo,agencia
538,credito_pessoal,2025-06-06,ativo,agencia
539,investimento_lci_lca,2024-03-09,ativo,web
539,credito_consignado,2025-12-16,ativo,app
539,cheque_especial,2025-06-05,ativo,agencia
541,seguro_residencial,2025-08-10,ativo,web
541,conta_digital_plus,2025-12-22,ativo,app
541,seguro_viagem,2024-11-10,ativo,app
542,cartao_platinum,2025-08-28,ativo,web
543,previdencia,2025-07-15,ativo,app
544,investimento_cdb,2025-01-11,ativo,agencia
545,consorcio_imovel,2024-04-15,ativo,app
545,cartao_platinum,2024-05-19,ativo,telemarketing
545,investimento_cdb,2025-06-03,ativo,agencia
546,cheque_especial,2025-03-14,ativo,agencia
546,credito_consignado,2024-05-17,ativo,telemarketing
547,pix_parcelado,2025-10-14,ativo,app
548,conta_digital_plus,2024-05-18,ativo,app
548,investimento_cdb,2024-02-09,ativo,app
549,cheque_especial,2025-11-13,ativo,app
551,seguro_vida,2025-07-31,ativo,web
551,conta_digital_plus,2024-07-14,ativo,app
552,conta_digital_plus,2025-04-23,ativo,app
552,cartao_platinum,2025-06-09,ativo,app
553,seguro_vida,2025-02-22,cancelado,telemarketing
554,pix_parcelado,2024-01-27,ativo,app
555,cheque_especial,2025-09-15,ativo,app
556,credito_pessoal,2025-10-05,ativo,agencia
556,conta_digital_plus,2025-01-22,ativo,app
556,cheque_especial,2024-02-20,ativo,telemarketing
557,credito_pessoal,2025-09-08,ativo,web
558,conta_digital_plus,2024-11-29,ativo,app
559,seguro_vida,2025-05-25,ativo,app
559,cheque_especial,2025-12-17,cancelado,agencia
562,titulo_capitalizacao,2024-04-27,ativo,web
563,investimento_cdb,2025-08-29,ativo,telemarketing
563,conta_digital_plus,2024-05-09,ativo,app
564,tesouro_direto,2025-06-03,ativo,telemarketing
564,conta_digital_plus,2024-08-03,ativo,web
565,conta_digital_plus,2024-10-24,ativo,web
565,investimento_cdb,2025-11-25,ativo,telemarketing
566,cartao_platinum,2024-01-29,ativo,app
567,pix_parcelado,2024-07-31,ativo,agencia
567,cartao_platinum,2025-10-25,ativo,agencia
569,previdencia,2024-06-14,ativo,web
569,investimento_cdb,2025-06-15,ativo,app
569,seguro_auto,2025-03-18,ativo,web
571,credito_pessoal,2025-11-24,ativo,app
572,tesouro_direto,2024-04-17,cancelado,agencia
572,cartao_platinum,2025-08-05,cancelado,telemarketing
574,consorcio_auto,2024-08-11,ativo,web
574,conta_digital_plus,2024-02-26,cancelado,agencia
574,credito_pessoal,2025-05-04,cancelado,web
574,previdencia,2024-07-23,ativo,app
575,cartao_platinum,2025-01-06,ativo,app
575,investimento_lci_lca,2024-10-26,ativo,app
576,pix_parcelado,2024-01-28,ativo,agencia
576,cartao_platinum,2025-03-15,cancelado,agencia
576,conta_digital_plus,2024-07-08,cancelado,app
577,credito_pessoal,2024-01-26,ativo,agencia
578,seguro_viagem,2024-12-25,ativo,app
578,seguro_residencial,2024-12-04,ativo,app
578,seguro_vida,2024-12-01,ativo,agencia
578,cartao_platinum,2024-09-16,ativo,agencia
580,cartao_platinum,2024-03-17,ativo,web
581,cartao_platinum,2024-10-29,ativo,app
582,seguro_residencial,2025-07-17,ativo,telemarketing
582,tesouro_direto,2025-01-24,ativo,agencia
583,conta_digital_plus,2024-06-11,ativo,web
584,conta_digital_plus,2025-05-24,ativo,agencia
584,portabilidade_salario,2025-07-22,ativo,agencia
585,pix_parcelado,2024-04-06,ativo,app
587,credito_consignado,2025-06-18,ativo,app
588,credito_pessoal,2024-06-05,ativo,agencia
588,conta_digital_plus,2025-07-10,ativo,agencia
589,portabilidade_salario,2025-11-30,ativo,app
590,credito_pessoal,2024-08-31,ativo,app
592,credito_pessoal,2024-10-13,ativo,telemarketing
594,seguro_vida,2025-02-08,ativo,web
595,tesouro_direto,2024-06-18,ativo,app
595,cartao_platinum,2025-05-27,ativo,app
596,conta_digital_plus,2025-10-15,cancelado,app
596,cheque_especial,2024-04-03,ativo,app
597,conta_digital_plus,2025-11-14,ativo,web
598,conta_digital_plus,2024-06-12,ativo,agencia
598,cheque_especial,2024-02-17,ativo,app
602,credito_consignado,2024-04-17,ativo,app
604,credito_consignado,2024-10-12,ativo,app
607,credito_pessoal,2024-10-02,vencido,web
608,credito_pessoal,2025-07-21,cancelado,web
609,previdencia,2025-05-09,ativo,telemarketing
609,seguro_viagem,2024-09-19,ativo,telemarketing
609,consorcio_auto,2024-02-27,ativo,telemarketing
609,credito_pessoal,2025-12-06,vencido,app
609,conta_digital_plus,2025-12-19,ativo,web
610,investimento_cdb,2025-10-22,ativo,web
610,credito_pessoal,2024-11-26,ativo,app
612,credito_pessoal,2024-11-13,ativo,telemarketing
612,pix_parcelado,2025-01-09,ativo,web
613,pix_parcelado,2024-12-16,ativo,agencia
614,credito_pessoal,2024-09-10,ativo,web
614,pix_parcelado,2025-10-27,ativo,telemarketing
615,cartao_platinum,2024-06-20,ativo,app
615,seguro_auto,2025-04-27,cancelado,agencia
615,cheque_especial,2024-07-10,ativo,app
615,investimento_lci_lca,2025-10-12,ativo,telemarketing
615,seguro_vida,2025-05-22,ativo,app
616,seguro_vida,2024-10-20,ativo,agencia
616,consorcio_imovel,2024-08-16,ativo,app
617,pix_parcelado,2025-12-03,vencido,web
617,conta_digital_plus,2024-04-09,ativo,app
618,seguro_auto,2024-02-14,ativo,app
618,credito_consignado,2025-08-07,ativo,web
619,credito_consignado,2025-05-17,ativo,app
619,titulo_capitalizacao,2025-11-25,ativo,app
621,pix_parcelado,2025-05-25,ativo,agencia
623,titulo_capitalizacao,2024-08-14,cancelado,web
623,conta_digital_plus,2025-02-20,ativo,app
624,pix_parcelado,2025-02-28,ativo,app
624,conta_digital_plus,2025-06-04,cancelado,app
627,titulo_capitalizacao,2024-01-21,ativo,web
628,seguro_vida,2024-12-24,ativo,app
629,credito_pessoal,2024-09-01,ativo,web
630,credito_pessoal,2025-10-16,cancelado,app
631,previdencia,2025-01-26,ativo,web
631,seguro_vida,2024-01-30,ativo,app
631,credito_consignado,2025-07-23,ativo,web
632,investimento_cdb,2024-01-30,ativo,web
634,cheque_especial,2025-11-30,cancelado,app
635,conta_digital_plus,2025-01-08,ativo,app
636,credito_pessoal,2025-08-11,ativo,web
636,pix_parcelado,2025-11-16,ativo,web
638,credito_pessoal,2025-11-28,ativo,web
638,tesouro_direto,2024-06-26,ativo,app
639,conta_digital_plus,2024-06-27,ativo,app
639,portabilidade_salario,2024-03-03,ativo,app
640,credito_pessoal,2025-04-10,ativo,web
641,conta_digital_plus,2025-03-06,ativo,web
642,cheque_especial,2025-01-08,ativo,web
642,conta_digital_plus,2025-12-22,ativo,app
644,conta_digital_plus,2024-12-07,vencido,telemarketing
644,credito_pessoal,2024-11-18,ativo,app
645,cheque_especial,2024-07-16,ativo,telemarketing
646,tesouro_direto,2024-03-25,ativo,web
646,seguro_residencial,2025-11-09,ativo,app
646,cartao_platinum,2025-04-04,ativo,app
647,seguro_auto,2025-11-14,ativo,app
647,pix_parcelado,2024-09-12,vencido,app
648,pix_parcelado,2024-12-11,ativo,app
649,conta_digital_plus,2025-02-27,ativo,app
650,credito_pessoal,2025-08-31,ativo,app
652,seguro_vida,2024-10-07,ativo,web
652,cheque_especial,2025-03-27,ativo,telemarketing
652,conta_digital_plus,2024-01-25,ativo,web
653,credito_pessoal,2024-12-22,ativo,app
653,investimento_lci_lca,2025-06-27,ativo,web
655,cheque_especial,2025-12-26,ativo,agencia
656,credito_pessoal,2025-04-14,ativo,agencia
657,credito_pessoal,2025-02-26,ativo,agencia
658,conta_digital_plus,2025-06-06,ativo,web
659,investimento_cdb,2025-11-15,ativo,app
659,credito_pessoal,2025-05-30,ativo,app
661,investimento_cdb,2024-11-04,ativo,app
662,seguro_vida,2024-05-03,ativo,app
663,conta_digital_plus,2025-05-05,ativo,app
665,pix_parcelado,2024-10-17,ativo,web
665,conta_digital_plus,2025-07-20,ativo,agencia
667,credito_pessoal,2025-11-15,ativo,web
667,pix_parcelado,2025-09-27,ativo,app
670,seguro_viagem,2024-09-19,ativo,app
670,pix_parcelado,2024-02-06,ativo,app
671,tesouro_direto,2024-03-11,ativo,agencia
672,seguro_viagem,2024-05-30,ativo,app
672,seguro_residencial,2024-01-03,ativo,app
672,seguro_auto,2025-11-23,ativo,app
672,cartao_platinum,2024-06-19,ativo,app
672,credito_consignado,2025-06-26,ativo,app
672,portabilidade_salario,2024-05-21,ativo,agencia
672,investimento_lci_lca,2025-08-24,ativo,agencia
673,cheque_especial,2024-09-14,ativo,app
674,credito_pessoal,2025-03-20,ativo,app
674,cheque_especial,2024-10-17,ativo,telemarketing
675,credito_pessoal,2024-10-07,ativo,telemarketing
675,cartao_platinum,2025-10-12,ativo,app
676,previdencia,2024-10-13,ativo,app
676,cartao_platinum,2025-10-25,ativo,app
676,investimento_cdb,2024-10-09,ativo,app
677,consorcio_auto,2025-08-11,ativo,app
678,credito_pessoal,2024-08-26,ativo,app
679,uso_lastro_limite,2025-07-13,ativo,web
680,seguro_residencial,2024-07-19,ativo,app
680,conta_digital_plus,2025-08-07,ativo,app
680,cartao_platinum,2024-03-26,ativo,app
680,investimento_lci_lca,2024-02-18,ativo,agencia
680,credito_pessoal,2024-12-08,cancelado,agencia
681,cheque_especial,2024-06-07,ativo,web
682,investimento_cdb,2025-02-04,ativo,web
682,conta_digital_plus,2025-11-18,ativo,app
683,pix_parcelado,2024-02-06,ativo,agencia
683,credito_pessoal,2025-03-18,ativo,app
684,cheque_especial,2024-08-11,ativo,web
685,seguro_auto,2025-05-08,ativo,app
685,pix_parcelado,2024-10-03,ativo,agencia
686,seguro_vida,2025-02-28,ativo,app
687,credito_pessoal,2024-10-21,ativo,agencia
688,credito_pessoal,2025-02-06,ativo,agencia
689,conta_digital_plus,2025-11-18,ativo,agencia
690,seguro_vida,2025-06-08,ativo,app
691,credito_pessoal,2025-09-25,ativo,agencia
691,conta_digital_plus,2024-06-21,ativo,web
692,credito_pessoal,2024-09-21,ativo,agencia
692,conta_digital_plus,2024-02-03,ativo,web
694,credito_pessoal,2024-08-28,cancelado,telemarketing
695,seguro_vida,2024-07-20,ativo,app
695,credito_pessoal,2024-01-01,ativo,app
696,cartao_platinum,2024-10-12,ativo,app
696,conta_digital_plus,2025-08-13,vencido,app
698,consorcio_auto,2024-10-07,ativo,agencia
699,credito_consignado,2025-10-11,ativo,app
699,portabilidade_salario,2025-11-27,ativo,app
700,credito_consignado,2024-05-11,cancelado,telemarketing
700,cheque_especial,2025-06-24,ativo,web
701,credito_consignado,2025-04-28,ativo,agencia
701,cheque_especial,2025-02-23,cancelado,agencia
701,conta_digital_plus,2025-01-01,ativo,app
704,cheque_especial,2025-08-27,ativo,app
704,cartao_platinum,2025-03-18,ativo,app
706,seguro_auto,2024-05-29,ativo,app
706,cartao_platinum,2024-02-14,ativo,web
706,seguro_vida,2024-02-14,ativo,app
708,investimento_lci_lca,2025-03-13,cancelado,app
708,cheque_especial,2025-08-26,ativo,app
708,conta_digital_plus,2025-06-08,ativo,telemarketing
708,pix_parcelado,2025-01-20,ativo,web
709,cheque_especial,2025-10-24,ativo,app
710,previdencia,2025-08-19,ativo,web
711,previdencia,2025-03-06,ativo,app
711,cartao_platinum,2025-05-22,ativo,app
713,conta_digital_plus,2024-02-18,ativo,app
713,credito_pessoal,2025-08-27,ativo,agencia
713,cheque_especial,2025-10-18,vencido,app
715,seguro_auto,2025-05-29,ativo,app
715,conta_digital_plus,2025-03-19,vencido,web
716,seguro_vida,2025-07-06,ativo,app
718,uso_lastro_limite,2024-12-07,ativo,app
718,seguro_auto,2024-01-18,ativo,app
719,previdencia,2024-01-05,ativo,web
719,credito_pessoal,2025-11-03,ativo,telemarketing
724,cartao_platinum,2025-07-26,ativo,telemarketing
727,pix_parcelado,2025-05-01,ativo,web
727,cheque_especial,2025-03-24,ativo,web
730,pix_parcelado,2024-02-29,ativo,app
731,conta_digital_plus,2024-09-22,ativo,app
731,tesouro_direto,2025-03-16,ativo,web
732,investimento_cdb,2025-07-02,ativo,app
732,credito_consignado,2024-07-09,ativo,agencia
733,credito_pessoal,2025-12-18,ativo,web
733,cheque_especial,2024-04-23,ativo,agencia
733,previdencia,2024-04-29,ativo,agencia
734,investimento_lci_lca,2024-07-05,ativo,app
736,investimento_cdb,2024-10-08,ativo,web
737,credito_pessoal,2024-06-10,ativo,app
737,seguro_vida,2024-06-12,ativo,web
739,investimento_lci_lca,2024-03-24,ativo,web
740,conta_digital_plus,2025-09-03,cancelado,app
741,pix_parcelado,2025-11-26,ativo,agencia
742,cheque_especial,2024-06-13,ativo,app
743,pix_parcelado,2025-04-29,ativo,agencia
744,consorcio_auto,2024-08-22,ativo,app
745,pix_parcelado,2025-09-22,ativo,web
746,cartao_platinum,2024-12-10,ativo,app
747,investimento_lci_lca,2024-09-19,ativo,app
748,conta_digital_plus,2025-06-24,ativo,web
748,credito_pessoal,2024-07-26,ativo,app
749,credito_pessoal,2025-03-01,ativo,web
749,seguro_vida,2025-05-11,ativo,app
750,seguro_vida,2024-09-18,ativo,web
750,cartao_platinum,2024-09-24,ativo,agencia
750,conta_digital_plus,2024-08-04,ativo,agencia
750,seguro_auto,2024-11-29,ativo,app
751,credito_pessoal,2025-10-15,ativo,app
752,previdencia,2024-10-24,ativo,app
752,conta_digital_plus,2025-03-31,ativo,app
752,consorcio_auto,2024-06-21,vencido,web
753,credito_pessoal,2025-02-03,ativo,web
756,previdencia,2024-11-16,ativo,agencia
756,investimento_lci_lca,2025-07-07,ativo,agencia
756,cheque_especial,2025-10-20,vencido,app
756,credito_pessoal,2025-09-05,ativo,web
757,investimento_cdb,2025-11-18,ativo,app
757,credito_pessoal,2025-11-24,ativo,app
758,credito_pessoal,2024-02-15,ativo,app
759,investimento_cdb,2024-05-31,ativo,app
759,cartao_platinum,2025-04-21,ativo,app
760,previdencia,2024-05-01,cancelado,telemarketing
760,cartao_platinum,2025-02-28,ativo,agencia
761,cheque_especial,2025-01-02,ativo,app
761,credito_pessoal,2025-03-26,ativo,app
762,seguro_vida,2025-01-15,ativo,app
765,credito_consignado,2024-07-16,cancelado,telemarketing
766,conta_digital_plus,2024-08-10,ativo,app
769,credito_pessoal,2025-09-25,ativo,app
770,conta_digital_plus,2024-04-10,ativo,app
771,credito_pessoal,2025-05-15,ativo,agencia
771,cheque_especial,2024-12-28,ativo,app
771,consorcio_imovel,2024-03-28,ativo,app
772,pix_parcelado,2025-11-07,ativo,app
772,titulo_capitalizacao,2024-07-04,cancelado,web
773,cheque_especial,2024-05-16,ativo,app
774,cheque_especial,2024-08-28,ativo,app
774,previdencia,2025-12-24,ativo,web
775,seguro_auto,2024-09-23,cancelado,web
775,pix_parcelado,2025-12-06,ativo,app
781,conta_digital_plus,2025-06-01,ativo,app
781,tesouro_direto,2025-08-25,cancelado,telemarketing
781,pix_parcelado,2024-08-05,ativo,agencia
782,credito_pessoal,2025-05-16,ativo,app
783,cheque_especial,2024-10-14,ativo,app
783,conta_digital_plus,2024-01-18,ativo,web
785,consorcio_auto,2025-08-04,cancelado,web
786,cartao_platinum,2025-01-15,ativo,web
786,seguro_vida,2025-02-10,ativo,app
788,credito_pessoal,2024-01-12,ativo,web
789,credito_pessoal,2024-09-12,ativo,agencia
790,previdencia,2025-04-18,ativo,agencia
790,consorcio_auto,2024-07-13,ativo,app
790,uso_lastro_limite,2024-03-05,ativo,app
790,seguro_auto,2025-12-24,ativo,app
790,cartao_platinum,2024-07-25,ativo,web
791,pix_parcelado,2024-03-29,cancelado,app
791,conta_digital_plus,2024-07-06,ativo,app
792,pix_parcelado,2025-09-15,ativo,app
792,consorcio_auto,2024-04-12,ativo,agencia
793,credito_pessoal,2025-04-20,ativo,agencia
793,conta_digital_plus,2025-01-16,ativo,app
794,conta_digital_plus,2025-06-06,ativo,app
794,seguro_vida,2024-01-15,ativo,app
794,previdencia,2024-08-01,ativo,web
795,conta_digital_plus,2025-05-28,ativo,web
795,cartao_platinum,2024-09-29,ativo,agencia
796,previdencia,2025-02-05,ativo,telemarketing
796,tesouro_direto,2024-02-29,ativo,agencia
797,cartao_platinum,2024-11-27,ativo,app
798,investimento_lci_lca,2025-03-26,ativo,app
800,cartao_black,2025-11-23,vencido,web
801,seguro_auto,2024-01-26,vencido,telemarketing
802,conta_digital_plus,2025-07-14,ativo,app
803,credito_pessoal,2024-05-02,ativo,app
804,credito_pessoal,2025-03-26,vencido,app
804,tesouro_direto,2024-07-06,ativo,web
805,conta_digital_plus,2024-10-23,ativo,telemarketing
806,credito_pessoal,2024-01-26,ativo,app
806,seguro_vida,2024-05-09,ativo,app
807,seguro_auto,2025-11-11,ativo,telemarketing
808,seguro_viagem,2024-07-30,ativo,agencia
808,cartao_platinum,2024-01-17,ativo,agencia
809,conta_digital_plus,2024-04-17,ativo,app
