id_cliente,idade,genero,uf,segmento,score_credito,renda_mensal,saldo_medio_conta,qtd_meses_cliente,qtd_produtos_ativos,qtd_transacoes_pix_6m,vlr_total_investimentos,vlr_medio_gasto_cartao,vlr_medio_gasto_alimentacao,vlr_medio_gasto_transporte,vlr_medio_gasto_saude,vlr_medio_gasto_educacao,vlr_medio_gasto_lazer,ind_debito_automatico,qtd_dias_inatividade,vlr_limite_credito,pct_utilizacao_limite,canal_preferencial
171,42,M,PA,intermediario,736.03,3000.0,5059.19,39,2,4,10285.86,1506.77,468.47,102.86,72.36,174.23,162.4,0,1.0,2000.0,0.4229,web
172,32,M,SP,basico,338.42,2437.64,4634.22,63,1,1,0.0,1343.53,366.59,151.28,76.33,119.47,132.74,0,10.0,1501.37,0.3725,web
173,31,F,ES,basico,241.95,3041.63,5233.48,12,1,7,0.0,623.94,132.29,121.52,27.55,18.96,32.39,1,44.0,936.51,0.378,agencia
174,49,F,SP,basico,464.47,5349.39,13614.52,26,2,10,1528.4,1481.46,515.67,172.0,34.93,172.25,79.31,0,10.0,1602.7,0.2891,web
175,35,F,PE,intermediario,659.62,6394.61,1827.1,119,1,14,14958.76,2276.95,826.04,176.18,253.6,257.65,236.13,1,2.0,4566.26,0.1402,app
176,51,F,MG,basico,372.03,3627.66,7696.9,30,2,3,10421.51,1507.98,377.24,238.05,32.11,168.48,54.73,0,4.0,2416.64,0.6822,agencia
177,41,F,RS,intermediario,518.78,3000.0,872.3,120,3,11,23700.13,1592.41,401.06,128.91,74.79,161.98,189.0,1,1.0,4134.81,0.208,app
178,30,Outro,AL,basico,121.76,1500.0,2627.29,41,2,1,0.0,311.09,53.57,65.49,26.62,4.62,32.97,0,0.0,1014.51,0.2655,app
179,40,F,PR,premium,814.91,8000.0,13366.45,86,4,20,17859.42,4773.31,1862.93,885.77,637.17,340.49,819.4,1,0.0,22941.45,0.2861,app
180,33,M,SP,basico,671.34,3551.09,10367.81,15,3,6,789.65,1517.08,578.89,308.29,180.09,84.39,196.59,1,66.0,3028.95,0.2825,app
181,41,F,CE,basico,262.68,3027.37,5192.17,6,0,3,0.0,959.93,313.12,62.46,,44.44,140.66,0,13.0,1484.74,0.1499,telefone
182,30,F,ES,basico,257.53,3952.5,7647.5,61,2,7,0.0,1690.25,319.2,85.83,113.48,39.24,,1,26.0,4699.98,0.3979,agencia
183,55,F,AL,premium,675.7,12217.02,22715.76,6,2,30,16591.47,4436.69,1406.83,1067.25,463.53,494.58,657.4,0,1.0,22093.94,0.1041,app
184,44,M,MG,premium,728.73,13544.86,25376.04,59,5,30,12025.28,8717.28,1432.07,2051.67,541.55,709.08,1678.56,1,3.0,21286.34,0.1141,app
185,33,M,PA,basico,528.69,3863.05,3420.21,10,1,6,266.73,1843.92,369.01,337.51,,158.66,81.54,1,0.0,1230.54,0.434,web
186,27,M,CE,intermediario,551.41,6752.25,19957.54,4,2,11,10640.17,1777.19,482.42,90.12,41.96,158.74,300.08,0,9.0,3429.96,0.467,agencia
187,45,F,PB,intermediario,657.75,4490.5,6366.93,121,6,7,0.0,2702.33,987.37,407.3,108.23,100.21,533.73,0,0.0,2367.75,0.0812,web
188,37,F,GO,intermediario,418.75,3655.11,408.08,8,1,12,2874.71,1621.31,346.46,139.75,50.5,182.1,316.06,1,4.0,3249.57,0.099,app
189,53,M,MT,basico,287.95,,755.44,6,1,6,0.0,168.34,34.15,41.02,21.58,20.02,27.29,0,19.0,1620.64,0.5754,app
190,43,F,MG,basico,331.62,2856.43,3211.68,82,0,4,0.0,503.04,180.75,119.99,74.87,2.82,79.89,0,4.0,1913.56,0.2634,app
191,36,M,RS,basico,399.16,3538.19,7492.12,38,3,9,0.0,551.74,176.36,41.28,60.13,26.8,83.48,0,41.0,2467.6,0.6621,app
192,59,F,SP,premium,754.69,11824.12,29131.13,112,3,25,10360.39,7626.98,1571.76,1678.77,303.0,76.23,741.63,1,48.0,7122.13,0.2345,app
193,51,M,SC,premium,804.17,13819.17,37792.54,72,4,23,13560.72,7610.05,1273.07,996.04,241.31,651.68,537.87,1,1.0,12088.0,0.0622,web
194,50,Outro,SP,intermediario,574.62,6050.45,10692.36,56,1,8,0.0,1975.31,605.22,187.97,166.18,218.69,225.36,1,1.0,2452.84,0.1412,web
195,24,M,RJ,basico,539.76,,5917.99,55,0,9,0.0,2551.61,996.17,377.16,365.29,199.11,187.17,0,3.0,1259.57,0.2438,telefone
196,40,F,CE,basico,542.04,1924.76,4843.01,3,0,1,0.0,501.91,145.11,50.06,71.47,22.96,21.91,0,0.0,2544.45,0.4014,agencia
197,45,F,PB,intermediario,510.57,5236.09,9730.42,16,5,9,0.0,2137.06,752.55,190.69,106.41,169.68,207.96,0,7.0,6295.32,0.3211,app
198,34,F,PA,premium,723.1,8039.44,10964.69,34,1,14,84845.95,3640.4,625.96,745.19,373.27,77.09,218.48,0,4.0,7110.44,0.3252,web
199,61,F,BA,premium,731.51,14434.63,28226.62,37,6,40,0.0,2702.21,770.61,521.96,136.85,264.43,270.34,1,14.0,8006.1,0.2682,app
200,28,M,PI,intermediario,721.17,3756.78,982.54,132,0,4,0.0,1968.75,561.23,373.42,87.12,104.88,,0,86.0,3280.9,0.3835,agencia
201,27,F,SC,intermediario,606.98,,6982.44,114,3,9,0.0,810.58,269.86,42.86,19.39,43.8,120.36,0,27.0,4585.14,0.0735,web
202,18,F,SP,basico,428.06,1999.95,3684.25,18,2,7,0.0,1352.76,410.6,308.56,146.4,83.66,156.71,0,7.0,822.1,0.5349,app
203,40,M,MG,basico,448.87,3438.52,535.42,7,1,5,640.44,2360.5,888.92,168.39,117.8,165.91,99.28,0,1.0,1374.5,0.2404,app
204,33,F,MS,premium,905.8,8000.0,19118.01,32,3,25,23369.17,4193.86,790.81,436.02,175.33,85.28,557.83,1,,17002.43,0.2778,telefone
205,34,F,AL,intermediario,787.5,3674.64,3071.62,70,3,6,0.0,1313.93,492.53,209.06,92.16,22.51,41.01,0,0.0,4822.18,0.184,app
206,45,M,RN,basico,444.44,2355.36,1135.1,33,1,4,0.0,899.08,297.45,137.69,121.4,34.94,166.97,0,5.0,500.0,0.4226,app
207,37,F,SP,basico,747.54,2254.68,2276.97,38,1,7,0.0,1309.36,261.23,76.33,27.99,132.07,59.87,0,18.0,1955.08,0.1527,app
208,33,F,SC,intermediario,663.07,3214.38,6912.35,266,5,9,0.0,763.75,258.12,66.75,54.97,15.83,53.16,1,2.0,14702.03,0.3989,web
209,18,F,PR,basico,439.52,1560.82,187.56,7,0,5,1967.02,633.63,210.63,133.35,27.49,9.58,114.56,0,4.0,1063.97,0.5328,app
210,33,M,RS,basico,521.94,2215.99,5828.79,68,3,6,8330.77,620.77,134.82,50.18,86.49,66.74,53.97,0,22.0,4391.69,0.2806,agencia
211,45,F,SP,basico,433.12,3967.83,6310.33,8,1,14,0.0,737.4,292.11,116.5,110.28,81.15,131.19,0,1.0,980.06,0.3927,app
212,47,F,MG,intermediario,481.64,7273.68,9530.09,7,1,9,0.0,2155.48,328.65,361.96,249.8,14.47,390.67,1,3.0,6016.16,0.3066,app
213,57,F,RS,intermediario,673.02,3976.16,11736.58,19,2,7,6458.86,796.32,258.97,87.44,27.54,94.66,115.63,1,1.0,4633.23,0.1687,app
214,27,F,RJ,basico,584.07,2561.72,5499.3,16,0,5,310.98,286.7,76.95,49.8,,6.32,23.0,0,2.0,2049.44,0.4237,telefone
215,26,F,DF,intermediario,482.0,3000.0,1733.26,38,2,7,7688.44,1836.16,604.87,104.34,131.34,153.36,287.07,0,14.0,5712.95,0.3674,app
216,38,F,SP,basico,370.15,2965.8,8162.05,46,0,3,0.0,533.78,141.56,41.51,75.63,16.61,61.59,0,3.0,2163.47,0.2179,app
217,37,Outro,MG,basico,338.42,2118.19,4678.22,5,1,5,0.0,1059.53,289.1,168.9,25.3,65.02,181.96,0,2.0,2282.79,0.2202,app
218,39,M,PR,intermediario,727.48,4748.81,6146.06,26,4,6,0.0,1135.59,386.35,89.55,78.55,76.46,87.36,1,1.0,2800.36,0.1311,app
219,32,F,PR,intermediario,503.68,10532.93,15871.95,243,1,19,3566.95,2822.05,485.22,231.01,103.45,262.37,121.79,1,0.0,7453.16,0.4419,app
220,18,M,SP,intermediario,806.45,5205.65,14113.73,28,3,10,5187.3,2993.31,797.61,606.31,426.69,68.73,189.47,1,132.0,5421.98,0.1211,app
221,29,M,SP,intermediario,633.48,5290.02,3077.33,71,4,9,1763.81,918.13,347.68,149.25,86.67,,54.64,0,1.0,6643.58,0.133,app
222,45,M,ES,intermediario,636.01,3258.28,7732.61,88,1,6,6564.35,1906.45,403.57,110.65,117.11,65.07,118.45,1,5.0,5390.91,0.0582,app
223,38,M,SP,basico,480.33,2514.37,1956.61,10,1,3,0.0,1499.63,451.32,325.85,76.07,94.95,219.57,1,3.0,873.51,0.5065,agencia
224,46,F,SC,basico,349.3,,2973.19,17,2,2,2541.54,796.57,179.71,115.94,43.53,78.11,62.46,0,2.0,3698.38,0.2947,app
225,39,M,CE,basico,315.03,2638.06,7038.42,34,1,3,0.0,1582.81,481.46,142.4,82.55,28.98,159.39,0,27.0,2193.48,0.4178,agencia
226,43,F,DF,basico,275.01,3466.46,1026.34,24,1,2,113.89,589.01,171.81,104.18,,44.57,99.99,0,4.0,5651.17,0.1826,telefone
227,54,F,SP,premium,671.4,10457.04,16853.37,22,2,25,67040.03,3417.89,920.54,447.77,190.81,220.26,256.32,0,0.0,10162.27,0.2233,app
228,35,F,RJ,basico,532.69,3780.6,10574.14,1,0,10,0.0,2026.31,521.11,223.44,81.47,132.14,223.31,0,5.0,750.39,0.2812,app
229,48,M,SP,premium,773.67,8000.0,8874.9,246,5,21,57275.21,4475.46,1206.52,793.04,270.78,,750.97,1,3.0,8174.9,0.1702,agencia
230,18,F,SP,intermediario,588.85,4484.15,12598.68,7,1,12,81459.86,2158.52,830.27,530.52,82.5,92.05,143.9,0,21.0,5682.51,0.2202,telefone
231,33,F,SC,intermediario,543.36,7227.7,5683.77,13,1,20,,4525.4,821.87,870.84,611.06,101.53,886.87,0,3.0,12438.68,0.0748,app
232,27,M,SP,basico,357.02,1718.59,2476.39,7,1,8,0.0,700.35,240.5,42.4,53.86,0.68,104.19,0,6.0,2004.49,0.2412,app
233,38,F,SP,intermediario,569.6,6680.26,10847.63,180,2,6,4963.16,785.31,307.28,79.99,104.97,59.44,46.87,0,67.0,6437.74,0.2354,app
234,23,M,MG,basico,467.45,4301.67,6812.59,11,3,11,1061.45,1675.38,345.24,124.86,177.38,57.49,159.25,1,16.0,1210.28,0.3991,app
235,46,M,SP,basico,447.91,1500.0,4017.11,5,0,3,0.0,682.76,163.33,63.73,55.18,65.84,116.31,0,0.0,1912.98,0.1763,agencia
236,31,M,SC,intermediario,508.0,4411.52,6177.61,64,2,11,0.0,1164.0,338.1,71.76,164.37,138.72,114.59,0,0.0,10626.24,0.1927,agencia
237,48,F,DF,basico,428.26,1500.0,2263.48,41,0,2,0.0,374.04,71.38,32.91,24.62,12.44,50.06,0,10.0,674.37,0.3884,app
238,23,M,BA,basico,351.25,,5142.69,39,2,3,447.35,581.98,101.8,59.76,12.55,61.3,,0,9.0,3053.61,0.5323,app
239,33,M,MG,intermediario,820.09,4159.47,11125.66,61,3,7,0.0,1821.01,470.24,283.45,153.93,149.43,282.27,1,3.0,7570.44,0.5701,agencia
240,26,M,MA,basico,589.28,2111.14,3305.48,36,0,3,0.0,1368.75,489.56,206.82,50.26,37.03,244.42,0,8.0,1930.49,0.3701,app
241,43,F,PA,premium,901.14,12094.53,16206.31,170,2,21,7613.51,6776.56,2555.92,555.47,1000.94,,1307.08,1,0.0,19674.29,0.4287,agencia
242,58,F,RN,premium,731.36,9575.62,11255.25,94,3,21,0.0,3636.06,693.99,780.97,126.29,103.85,202.63,1,1.0,16801.86,0.6093,app
243,45,M,PB,premium,749.9,11470.65,31001.35,48,7,28,20787.0,5759.43,2233.36,887.17,623.36,201.53,306.87,0,0.0,13590.33,0.2602,app
244,31,F,PA,basico,548.25,2956.85,7874.52,17,2,5,0.0,1511.07,335.67,267.6,223.57,154.3,53.79,0,10.0,3723.63,0.4548,web
245,26,F,BA,basico,282.61,2183.52,2404.02,25,0,5,0.0,1446.53,219.92,143.12,63.11,11.36,143.66,0,,729.35,0.4055,app
246,45,F,SP,premium,772.87,12789.45,8727.44,50,7,19,40540.51,4939.65,1121.89,265.47,666.53,326.47,839.55,1,8.0,11714.59,0.4784,app
247,37,M,CE,basico,731.32,1750.4,2927.97,52,0,3,0.0,994.44,271.96,120.14,61.0,60.3,76.58,0,2.0,553.14,0.4294,app
248,46,F,RS,premium,874.87,15996.68,34246.86,45,2,39,21843.63,4424.17,1085.85,643.01,306.84,463.93,753.59,1,8.0,6107.68,0.4549,app
249,46,F,SP,premium,757.38,8000.0,14346.6,31,3,20,52874.52,1813.86,303.59,428.55,152.9,91.7,228.53,1,0.0,6898.18,0.5784,app
250,57,F,CE,premium,792.44,8000.0,6538.72,40,4,11,23941.42,2471.45,530.76,447.53,212.65,216.51,192.2,1,7.0,6870.45,0.2811,app
251,38,M,MG,basico,398.92,2149.31,382.99,4,1,4,152.83,1065.45,392.81,233.89,154.74,10.84,65.54,0,11.0,2967.74,0.1739,telefone
252,21,F,MG,basico,673.03,1604.73,2812.85,19,0,4,136.69,214.65,63.87,39.48,26.41,0.59,7.15,0,0.0,1472.31,0.3771,web
253,47,M,PA,premium,787.67,10361.78,9645.04,52,2,26,58033.2,4336.25,1210.84,326.04,383.02,466.91,,1,11.0,9315.25,0.2149,web
254,28,M,RJ,basico,613.88,2028.98,4644.66,17,3,7,,1012.14,226.05,159.45,130.44,81.59,36.47,0,4.0,2544.05,0.5168,web
255,41,F,RJ,basico,721.11,3690.09,940.04,24,1,8,6089.33,1961.64,298.16,448.84,115.0,110.71,336.04,0,11.0,1123.45,0.3835,app
256,41,F,RJ,intermediario,581.8,3000.0,8463.67,64,5,12,2675.03,551.04,86.53,38.42,26.5,16.98,55.55,1,16.0,2714.91,0.261,agencia
257,58,F,RJ,premium,727.52,8000.0,2313.72,266,2,11,88765.2,2955.71,982.7,178.61,73.61,254.42,109.29,1,4.0,10613.78,0.1315,app
258,32,F,BA,intermediario,558.76,3837.93,3743.14,18,0,6,0.0,1765.59,422.73,384.7,153.18,86.81,185.12,0,3.0,3193.02,0.2398,telefone
259,38,M,PA,intermediario,553.58,4026.22,2120.73,32,1,9,0.0,1283.07,377.47,199.2,56.08,135.6,111.94,0,8.0,12585.31,0.269,app
260,22,F,RO,basico,557.64,2489.32,7385.8,7,1,6,6554.43,1568.79,550.42,390.64,36.31,8.91,211.81,1,0.0,1234.13,0.1789,app
261,39,M,SP,intermediario,298.04,10801.45,1287.13,33,1,18,0.0,5571.67,1083.75,969.78,344.92,657.54,272.28,0,6.0,3535.01,0.3359,web
262,34,F,SP,premium,852.24,8056.27,4592.38,54,7,26,17500.89,1766.09,623.35,333.08,57.02,157.09,282.76,1,8.0,13325.49,0.1798,telefone
263,38,F,RS,basico,694.21,1576.55,934.62,2,2,3,0.0,437.38,95.34,81.41,59.26,26.78,42.58,1,16.0,2962.51,0.4543,app
264,34,M,AM,basico,313.16,4451.01,10476.0,10,0,6,0.0,3060.89,471.85,477.93,229.02,120.93,171.5,0,0.0,2343.5,0.4052,app
265,49,M,MS,premium,716.63,8000.0,21006.27,82,6,13,148493.75,1226.71,200.46,80.5,75.59,54.29,50.56,1,5.0,14392.53,0.4122,app
266,47,F,RJ,intermediario,412.17,8417.11,24128.85,8,2,24,0.0,3620.02,682.6,891.85,417.71,184.25,467.31,0,0.0,4063.12,0.3901,agencia
267,42,M,MG,intermediario,489.14,5987.51,2470.11,26,3,14,2128.76,2458.39,727.81,417.93,,232.16,216.35,1,1.0,5886.55,0.3211,agencia
268,27,M,SP,intermediario,775.37,5098.24,2496.44,17,1,10,16492.47,692.73,182.62,96.63,21.93,56.57,73.27,1,5.0,3853.8,0.0825,app
269,28,M,CE,basico,288.88,9151.83,27377.87,1,2,18,0.0,3518.52,723.05,519.56,264.34,221.94,178.98,0,3.0,1276.88,0.2203,web
270,34,M,DF,basico,472.77,1684.64,375.34,19,1,3,8955.95,869.2,303.55,105.41,50.91,78.17,118.54,0,4.0,2040.58,0.47,agencia
271,36,Outro,RJ,intermediario,446.72,3096.88,5780.84,42,1,8,,600.59,233.76,102.49,40.65,26.12,104.02,1,4.0,2388.32,0.2787,app
272,37,M,MA,intermediario,,3000.0,2305.8,49,1,4,0.0,2008.31,652.16,259.6,89.52,135.0,176.68,0,43.0,5490.44,0.1746,app
273,62,F,PR,premium,741.79,8679.02,21929.82,44,7,14,0.0,1264.58,288.91,99.12,32.72,43.28,176.92,1,3.0,16372.31,0.2622,app
274,48,F,RS,premium,860.17,8000.0,1068.14,40,6,17,,4105.55,956.6,808.8,597.98,240.65,362.4,1,3.0,15244.75,0.2802,app
275,39,M,MG,basico,523.92,1912.07,963.8,31,1,5,0.0,751.27,260.59,48.66,47.03,26.59,49.7,0,6.0,1207.25,0.7417,app
276,18,F,BA,basico,575.06,4146.65,4080.04,57,0,10,,1581.83,419.43,330.59,102.16,133.55,113.21,0,27.0,1463.72,0.2744,web
277,47,M,BA,intermediario,583.77,5679.09,8196.33,28,0,16,0.0,2216.49,439.34,483.35,141.1,258.0,164.73,0,0.0,3527.16,0.0773,app
278,68,M,CE,intermediario,489.04,3653.89,4925.46,47,1,4,14520.08,753.15,178.46,71.23,15.83,,25.45,0,2.0,4843.48,0.1976,app
279,53,M,RS,intermediario,564.3,7868.21,19203.99,70,4,14,0.0,1613.72,614.07,190.83,201.07,54.19,208.42,0,4.0,4077.67,0.2074,telefone
280,35,M,RJ,intermediario,746.1,5748.15,2416.06,38,8,12,0.0,1271.09,294.08,272.28,119.17,114.73,218.5,1,7.0,3243.44,0.27,app
281,68,M,SP,premium,708.03,16149.04,33924.27,6,8,26,11468.07,8286.06,2206.92,931.95,256.22,442.82,682.83,1,0.0,12418.56,0.0863,app
282,35,F,SP,basico,368.44,1589.31,3328.32,20,3,1,98.9,708.63,147.62,151.27,54.76,44.33,123.71,0,15.0,1291.76,0.713,app
283,38,M,MG,basico,557.69,2339.67,6995.46,20,3,6,379.66,841.92,282.8,59.74,47.34,23.42,156.97,0,0.0,3410.43,0.2173,app
284,31,M,SE,basico,366.5,2017.18,3910.05,50,3,1,0.0,992.78,317.39,131.09,107.3,106.98,102.73,0,2.0,1331.02,0.2633,web
285,37,M,CE,intermediario,701.85,5743.06,6111.4,95,1,13,0.0,1465.55,531.15,277.72,119.87,93.34,78.85,1,92.0,5887.95,0.4953,web
286,18,F,MG,basico,529.9,6281.73,6549.37,1,1,12,0.0,3020.19,995.76,466.56,91.13,267.18,143.32,0,17.0,748.01,0.2533,agencia
287,44,M,SP,basico,473.63,1500.0,2993.37,60,0,5,0.0,230.41,52.08,17.15,6.91,,28.21,1,8.0,3203.85,0.44,web
288,31,M,GO,basico,608.86,4112.86,7971.39,11,1,7,0.0,724.4,152.13,66.77,34.9,42.03,30.33,1,9.0,1919.37,0.5767,app
289,32,M,MG,basico,565.84,2991.31,6541.35,15,2,10,0.0,2080.43,506.58,249.2,173.76,103.98,255.79,0,100.0,2675.84,0.172,app
290,42,M,DF,intermediario,467.59,4375.3,8568.26,7,4,8,372.43,1612.64,492.58,297.95,62.05,109.93,132.35,0,5.0,7367.02,0.0768,app
291,30,F,MA,basico,453.09,3233.22,2044.15,53,1,5,2148.34,1984.24,661.86,282.27,222.41,179.12,146.92,1,2.0,3939.77,0.431,app
292,38,F,BA,basico,587.66,1500.0,2079.64,8,0,1,5239.49,534.03,115.19,28.92,69.34,5.03,23.11,0,,1375.0,0.1579,agencia
293,52,F,PA,intermediario,465.4,6050.47,4645.99,19,5,20,0.0,4119.28,881.82,523.18,271.43,407.56,171.77,0,4.0,2000.0,0.0853,app
294,39,M,BA,basico,605.3,1500.0,3109.3,33,1,2,479.53,476.89,102.65,74.73,53.88,5.03,16.05,0,29.0,500.0,0.5802,web
295,33,M,PR,basico,513.31,2452.54,5596.95,5,0,6,0.0,908.13,165.78,100.16,28.4,80.79,85.92,0,1.0,3496.6,0.6788,web
296,33,M,DF,basico,545.44,1500.0,2456.8,33,2,3,0.0,553.65,190.02,82.62,25.71,38.6,89.61,1,7.0,939.79,0.6283,agencia
297,42,F,MG,intermediario,658.69,4651.69,11408.44,42,7,9,0.0,2993.89,637.8,365.32,242.26,19.1,558.99,1,5.0,5038.81,0.3982,web
298,25,M,SC,basico,621.51,2593.52,6787.84,29,2,8,0.0,1219.14,336.16,194.24,53.4,50.09,201.95,1,5.0,6662.93,0.2763,app
299,42,F,MG,intermediario,418.29,5522.11,13324.0,11,6,11,0.0,1162.51,303.51,275.54,78.73,135.3,80.82,0,1.0,4540.63,0.2093,app
300,43,M,PI,basico,480.13,1500.0,3077.36,6,1,2,0.0,910.02,331.96,132.0,124.37,59.65,129.35,0,2.0,500.0,0.4044,web
301,36,F,CE,basico,431.54,2421.13,2271.58,37,1,3,,381.32,133.39,62.1,13.93,18.9,35.44,0,2.0,1950.79,0.7132,web
302,29,M,MS,basico,267.08,2144.92,3064.52,55,0,3,0.0,375.5,136.35,35.36,23.21,24.33,60.61,1,1.0,3760.16,0.5792,agencia
303,31,F,PR,basico,678.83,3041.87,8128.5,53,2,4,0.0,1058.73,400.88,97.61,88.29,1.08,113.92,0,5.0,4024.18,0.3482,app
304,46,M,ES,intermediario,530.81,6207.1,5439.09,62,1,12,6100.2,739.36,265.23,84.87,53.49,16.2,117.26,1,5.0,3707.29,0.4114,web
305,28,M,PR,intermediario,658.67,6025.67,12023.07,3,2,10,35397.62,3584.67,1335.24,299.05,356.83,424.7,664.7,1,16.0,3340.17,0.5928,app
306,40,M,GO,premium,694.96,10618.21,27209.56,40,3,15,20877.05,5137.59,1857.62,546.42,197.95,22.45,671.26,0,36.0,6976.94,0.2759,app
307,18,M,GO,basico,327.47,1834.83,5387.0,10,0,5,0.0,418.56,91.72,21.79,41.94,13.72,63.03,0,31.0,650.16,0.1652,app
308,35,M,SP,basico,365.05,5009.55,7152.81,88,2,8,0.0,2533.24,739.04,611.28,223.19,199.48,130.69,0,32.0,4297.12,0.249,app
309,48,F,MG,intermediario,757.07,3635.25,9358.46,138,3,6,14863.29,1179.42,374.4,73.5,115.89,98.74,94.02,1,3.0,3690.15,0.2305,app
310,50,F,AM,basico,415.71,4557.36,2918.54,37,3,16,0.0,1229.48,442.55,92.45,67.8,136.87,212.03,0,4.0,848.46,0.3349,app
311,53,M,SP,basico,304.9,1500.0,2700.81,83,2,5,0.0,941.39,255.63,122.51,81.71,88.21,93.76,0,25.0,1742.39,0.6079,web
312,26,F,MG,basico,425.79,1500.0,3688.63,44,2,4,0.0,414.24,62.46,41.47,16.83,2.86,67.37,0,1.0,2191.07,0.5851,web
313,38,F,AP,basico,398.02,2010.21,254.89,14,3,9,0.0,1373.12,408.57,317.33,136.92,66.32,57.42,0,50.0,813.65,0.2921,agencia
314,44,F,MG,premium,812.8,17305.63,20105.6,155,3,35,59369.6,4650.82,761.76,836.87,312.04,146.87,217.86,1,3.0,13388.14,0.5331,agencia
315,56,F,MA,intermediario,703.71,3483.14,7633.51,3,5,5,2132.54,2079.87,809.96,345.42,160.32,99.68,303.8,0,0.0,11529.53,0.0601,agencia
316,53,F,RS,intermediario,426.19,6702.02,4082.89,34,2,12,18994.42,2102.24,409.03,309.79,159.27,143.37,76.61,1,0.0,2371.86,0.5047,app
317,37,M,PI,basico,367.68,2471.47,7261.76,16,1,7,0.0,716.44,264.42,96.37,91.89,29.56,89.55,0,99.0,8555.71,0.4924,agencia
318,27,F,BA,basico,385.63,2851.22,7732.2,3,1,10,1025.68,1847.79,341.49,319.61,266.26,114.65,113.36,0,14.0,2262.41,0.3577,app
319,18,M,AC,basico,276.85,1963.97,3813.79,107,1,2,0.0,1292.7,463.06,267.52,169.9,23.82,51.24,0,13.0,4482.71,0.2267,telefone
320,18,M,SP,basico,321.57,2229.66,1634.8,5,1,6,0.0,696.91,250.78,148.71,19.94,67.46,85.45,0,9.0,1740.08,0.5143,app
321,18,F,RJ,basico,561.13,1902.15,3749.39,27,2,3,1637.11,449.31,79.98,31.73,12.98,3.49,76.25,0,2.0,4197.67,0.4281,web
322,25,F,BA,intermediario,648.13,7874.19,15585.26,59,4,19,7983.28,5305.78,2100.45,445.76,516.63,418.32,821.64,1,11.0,2372.49,0.2276,app
323,58,M,SP,intermediario,519.29,5990.77,12028.21,54,2,12,0.0,963.75,208.56,188.93,54.56,92.6,160.45,1,33.0,8845.66,0.0865,app
324,19,F,GO,basico,364.09,1519.48,1279.02,18,2,2,0.0,682.31,214.25,62.12,84.37,9.61,80.28,0,3.0,3714.47,0.2003,app
325,38,F,PI,premium,875.0,21258.43,35565.97,83,5,44,7632.05,8272.48,1926.62,448.35,584.6,370.61,428.03,1,4.0,9104.83,0.1586,web
326,30,M,SC,intermediario,710.32,5276.81,3667.0,3,0,6,4203.34,3012.78,685.92,316.79,138.7,261.76,,0,1.0,10545.19,0.3117,app
327,65,F,CE,intermediario,604.87,4928.29,2487.12,10,4,13,35099.32,2466.98,427.68,243.88,153.38,0.33,141.75,1,12.0,2000.0,0.3348,app
328,39,F,SP,intermediario,531.94,3559.47,4130.07,3,2,9,0.0,586.97,132.27,95.15,35.84,42.51,23.05,1,19.0,11130.99,0.1524,app
329,46,M,SC,basico,614.45,2777.96,1415.89,13,0,5,7022.53,847.49,234.93,150.17,42.64,4.01,168.94,0,1.0,1843.57,0.335,app
330,37,M,RS,basico,413.91,1835.59,3351.8,6,1,3,0.0,281.78,70.53,18.28,10.59,24.62,38.87,0,63.0,2001.88,0.257,web
331,18,M,GO,basico,349.99,1502.86,3406.48,67,0,4,0.0,987.2,360.37,187.78,84.21,36.47,29.63,0,2.0,2534.88,0.4921,app
332,55,M,RJ,intermediario,482.29,3000.0,6233.14,5,1,4,0.0,881.89,308.98,200.91,33.13,,80.39,0,4.0,4228.8,0.4559,agencia
333,39,M,PE,basico,269.11,2733.68,5053.92,5,2,8,608.05,889.49,176.47,57.49,50.05,39.55,65.21,0,30.0,1303.8,0.3812,web
334,33,M,SP,basico,294.52,1743.68,3115.98,1,1,2,0.0,1019.88,395.45,122.65,,32.76,37.3,0,1.0,4005.29,0.2424,telefone
335,56,F,RJ,basico,498.21,4045.3,1698.89,17,1,11,0.0,2625.86,610.8,146.69,140.4,206.47,137.19,0,2.0,1691.11,0.3016,web
336,30,M,BA,basico,497.25,4553.58,760.68,21,1,11,131.47,2408.93,598.88,574.6,176.53,270.71,400.53,0,2.0,1718.62,0.3381,agencia
337,46,F,BA,premium,929.3,8000.0,16224.11,51,2,21,122881.28,2756.48,971.92,269.23,162.72,318.37,277.36,1,0.0,8114.23,0.2477,web
338,36,F,BA,intermediario,740.4,6715.79,19066.04,14,4,8,,2838.94,610.0,145.96,138.25,102.12,565.09,1,1.0,5353.88,0.3921,app
339,47,M,RS,basico,407.39,4800.57,13671.6,20,0,8,0.0,1249.09,266.66,214.3,109.63,126.67,75.1,0,27.0,1725.45,0.1094,web
340,44,F,BA,basico,357.75,4301.6,8458.01,13,0,7,0.0,590.77,119.4,89.09,21.76,49.83,105.7,1,0.0,748.92,0.3819,app
341,38,F,RJ,basico,640.02,5501.47,7714.29,25,4,6,0.0,907.98,158.55,61.46,66.96,35.15,75.52,0,12.0,521.94,0.661,web
342,22,M,RS,basico,525.29,1603.68,3173.18,65,2,2,3064.57,568.24,196.8,95.31,31.96,19.41,96.51,0,1.0,500.0,0.2599,app
343,30,M,SP,basico,595.54,2580.54,1204.83,4,2,4,124.88,1477.12,490.52,205.98,159.45,86.85,138.71,0,26.0,2100.08,0.5296,web
